銘柄コード,銘柄名,市場,日付,時刻,始値,高値,安値,終値,出来高,移動平均(5),移動平均(25),移動平均(75)
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,9:45:0,38930,38965,38910,38955,3066,38968,39025.2,39040.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,9:48:0,38955,38960,38915,38930,1974,38952,39019,39039.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,9:51:0,38930,38935,38905,38915,2006,38941,39011.6,39038.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,9:54:0,38915,38935,38900,38915,2075,38929,39004.2,39036.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,9:57:0,38915,38920,38895,38910,1539,38925,38996,39035.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:0:0,38910,38915,38880,38895,1735,38913,38992.8,39033.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:3:0,38895,38920,38885,38895,3276,38906,38990.2,39031.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:6:0,38895,38900,38845,38885,3768,38900,38986.6,39030.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:9:0,38885,38900,38855,38860,2283,38889,38982.6,39028.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:12:0,38855,38860,38825,38860,3026,38879,38977.6,39026.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:15:0,38865,38900,38855,38880,3508,38876,38971.8,39024.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:18:0,38880,38915,38880,38890,2097,38875,38966.6,39022.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:21:0,38895,38900,38865,38865,1315,38871,38958.4,39021
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:24:0,38865,38875,38840,38855,2457,38870,38949.2,39019
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:27:0,38855,38880,38855,38860,1183,38870,38939.4,39017
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:30:0,38855,38855,38820,38830,2877,38860,38929,39014.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:33:0,38825,38850,38805,38850,2427,38852,38919.8,39011.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:36:0,38850,38855,38815,38845,2053,38848,38911,39008.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:39:0,38840,38865,38835,38835,1359,38844,38903.4,39006
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:42:0,38835,38885,38835,38865,1928,38845,38898.6,39003.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:45:0,38860,38865,38835,38840,1193,38847,38892.8,39000.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:48:0,38840,38850,38825,38845,1404,38846,38886.2,38997.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:51:0,38840,38850,38820,38830,1178,38843,38880.6,38994.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:54:0,38830,38845,38825,38830,772,38842,38874.8,38991.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,10:57:0,38830,38830,38805,38815,1373,38832,38870.2,38988.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:0:0,38820,38825,38785,38800,3077,38824,38864,38985
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:3:0,38795,38795,38755,38775,2405,38810,38857.8,38981
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:6:0,38770,38795,38745,38790,2981,38802,38852.8,38977.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:9:0,38785,38790,38755,38770,1326,38790,38847,38973.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:12:0,38770,38790,38765,38770,1298,38781,38841.4,38969.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:15:0,38770,38770,38745,38755,1232,38772,38835.8,38965.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:18:0,38755,38765,38735,38740,1727,38765,38829.6,38961.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:21:0,38735,38750,38710,38725,2982,38752,38823.2,38956.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:24:0,38725,38730,38680,38695,3985,38737,38816.6,38952.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:27:0,38695,38730,38695,38730,1700,38729,38811.4,38947.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:30:0,38730,38755,38720,38745,1875,38727,38806,38943.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:33:0,38745,38770,38745,38755,1389,38730,38800.6,38939.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:36:0,38755,38755,38745,38750,750,38735,38796,38934.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:39:0,38750,38775,38745,38765,1067,38749,38792.4,38930.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:42:0,38765,38775,38750,38760,814,38755,38788.4,38926.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:45:0,38760,38790,38755,38780,1288,38762,38786.4,38922.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:48:0,38780,38785,38770,38775,925,38766,38783.4,38919
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:51:0,38775,38795,38770,38790,559,38774,38781.2,38915.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:54:0,38790,38795,38785,38790,418,38779,38779.4,38911.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,11:57:0,38790,38790,38760,38775,1666,38782,38775.8,38908.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:0:0,38770,38795,38770,38785,717,38783,38773.6,38904.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:3:0,38785,38790,38765,38780,1530,38784,38771,38900.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:6:0,38780,38790,38770,38790,379,38784,38769.4,38896.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:9:0,38790,38800,38785,38795,721,38785,38768,38892.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:12:0,38790,38800,38785,38785,574,38787,38766.8,38889.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:15:0,38790,38795,38785,38795,387,38789,38766.6,38885.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:18:0,38795,38800,38780,38780,607,38789,38766.8,38881.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:21:0,38780,38780,38765,38775,786,38786,38766.2,38876.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:24:0,38775,38780,38765,38780,654,38783,38766.6,38872.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:27:0,38785,38795,38760,38760,1021,38778,38766.2,38867.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:30:0,38765,38795,38765,38795,2348,38778,38767.8,38865.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:33:0,38795,38800,38765,38765,1671,38775,38768.8,38862.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:36:0,38770,38785,38755,38785,1534,38777,38771.2,38860.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:39:0,38790,38795,38765,38765,1338,38774,38774,38857.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:42:0,38765,38790,38755,38780,1271,38778,38776,38855
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:45:0,38780,38810,38775,38805,2241,38780,38778.4,38852.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:48:0,38805,38810,38780,38790,2204,38785,38779.8,38849
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:51:0,38785,38805,38750,38755,2465,38779,38780,38844.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:54:0,38750,38765,38740,38750,1712,38776,38779.4,38840.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,12:57:0,38745,38760,38740,38755,901,38771,38779.2,38835.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:0:0,38750,38765,38725,38735,1412,38757,38777.4,38830.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:3:0,38730,38750,38725,38730,1202,38745,38775.6,38826.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:6:0,38730,38740,38720,38735,1076,38741,38773.4,38821.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:9:0,38735,38765,38730,38750,1131,38741,38771.8,38818.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:12:0,38750,38755,38740,38750,730,38740,38770.8,38815.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:15:0,38750,38750,38730,38740,626,38741,38769,38811.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:18:0,38740,38750,38730,38750,875,38745,38767.8,38808.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:21:0,38750,38775,38750,38775,860,38753,38767.2,38805.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:24:0,38770,38785,38720,38720,2087,38747,38764.2,38802.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:27:0,38725,38770,38715,38770,1578,38751,38763.6,38800.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:30:0,38770,38785,38755,38775,1019,38758,38762.8,38797.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:33:0,38780,38855,38775,38845,5629,38777,38765.4,38796.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:36:0,38845,38855,38820,38835,1973,38789,38767.8,38795.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:39:0,38835,38840,38810,38815,1483,38808,38769.2,38794.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:42:0,38815,38830,38800,38805,1315,38815,38771,38792.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:45:0,38805,38825,38790,38790,1660,38818,38770.8,38791.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:48:0,38790,38810,38780,38800,1026,38809,38772.2,38790.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:51:0,38795,38805,38780,38800,1138,38802,38772.8,38789.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:54:0,38800,38805,38790,38800,652,38799,38774.2,38788.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,13:57:0,38805,38860,38800,38855,2683,38809,38777.2,38788.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:0:0,38855,38855,38830,38840,1190,38819,38778.6,38787.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:3:0,38840,38860,38830,38840,1288,38827,38780.6,38787
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:6:0,38850,38850,38825,38830,1862,38833,38783.6,38786.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:9:0,38835,38860,38835,38850,1071,38843,38787.6,38786.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:12:0,38845,38855,38840,38850,1010,38842,38791.4,38786.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:15:0,38855,38875,38850,38875,1524,38849,38797,38786.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:18:0,38870,38875,38855,38865,1152,38854,38802.4,38787.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:21:0,38860,38890,38860,38885,1937,38865,38808.4,38787.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:24:0,38885,38905,38875,38890,2864,38873,38814,38788.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:27:0,38890,38910,38870,38905,2473,38884,38820.2,38788.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:30:0,38905,38910,38875,38885,1798,38886,38826,38789.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:33:0,38880,38885,38865,38870,894,38887,38830.8,38789.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:36:0,38870,38875,38845,38850,1716,38880,38833.8,38790.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:39:0,38845,38870,38845,38870,1019,38876,38839.8,38790.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:42:0,38870,38875,38840,38840,870,38863,38842.6,38791
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:45:0,38840,38845,38815,38830,3052,38852,38844.8,38791.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:48:0,38825,38830,38800,38810,2641,38840,38843.4,38791.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:51:0,38810,38850,38805,38840,1795,38838,38843.6,38792.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:54:0,38840,38845,38820,38840,1251,38832,38844.6,38793.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,14:57:0,38840,38840,38800,38810,963,38826,38844.8,38794
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,15:0:0,38815,38830,38800,38820,1379,38824,38846,38794.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,15:3:0,38820,38825,38805,38805,1094,38823,38846.2,38795.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,15:6:0,38805,38810,38765,38780,2930,38811,38845.4,38796.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,15:9:0,38780,38780,38755,38775,2611,38798,38844.4,38797.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,15:12:0,38780,38800,38780,38780,860,38792,38841.4,38798.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,15:15:0,38780,38820,38775,38805,1265,38789,38840,38799
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,15:18:0,38805,38815,38795,38805,1291,38789,38838.6,38799.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,15:21:0,38805,38815,38780,38815,1484,38796,38838,38800.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,15:24:0,38815,38825,38795,38810,2231,38803,38836.4,38801.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,15:27:0,38815,38825,38790,38825,1699,38812,38835.4,38802
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,15:30:0,38825,38825,38775,38790,1647,38809,38832,38802.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,15:33:0,38790,38795,38770,38775,825,38803,38828.4,38802.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,15:36:0,38775,38780,38750,38750,1731,38790,38823,38801.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,15:39:0,38750,38755,38745,38755,347,38779,38817.6,38801.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,15:42:0,38755,38755,38755,38755,0,38765,38811.6,38800.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,15:45:0,38735,38735,38735,38735,1893,38754,38805.6,38800.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:0:0,38770,38795,38750,38790,2080,38757,38802.4,38800.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:3:0,38790,38795,38775,38785,763,38764,38799.8,38800.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:6:0,38785,38790,38765,38775,831,38768,38796,38800
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:9:0,38780,38780,38745,38770,1280,38771,38793.2,38799.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:12:0,38770,38790,38765,38785,609,38781,38791.4,38799.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:15:0,38785,38805,38785,38785,746,38780,38790.4,38799.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:18:0,38785,38795,38775,38790,742,38781,38788.4,38799.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:21:0,38790,38810,38790,38810,630,38788,38787.2,38800.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:24:0,38810,38835,38810,38825,1223,38799,38787.8,38801.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:27:0,38825,38825,38810,38820,612,38806,38787.8,38801.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:30:0,38820,38830,38805,38810,652,38811,38788,38802.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:33:0,38805,38825,38805,38810,494,38815,38789.2,38802.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:36:0,38810,38810,38720,38765,3393,38806,38788.8,38802.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:39:0,38765,38770,38740,38745,1218,38790,38787.4,38802
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:42:0,38740,38740,38700,38710,1976,38768,38783.6,38800.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:45:0,38715,38740,38705,38730,922,38752,38780.6,38799.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:48:0,38735,38745,38725,38745,747,38739,38777.8,38799.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:51:0,38745,38755,38735,38735,499,38733,38774.8,38799.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:54:0,38740,38740,38730,38735,328,38731,38771.2,38799.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,17:57:0,38740,38745,38730,38735,292,38736,38769,38799.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:0:0,38735,38765,38730,38760,754,38742,38768.4,38799.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:3:0,38765,38780,38755,38765,940,38746,38769,38800.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:6:0,38765,38780,38755,38770,585,38753,38769.6,38800.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:9:0,38765,38795,38750,38795,790,38765,38771.2,38801
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:12:0,38790,38810,38775,38780,1192,38774,38773,38801.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:15:0,38775,38780,38725,38730,1281,38768,38770.6,38801.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:18:0,38730,38745,38725,38740,760,38763,38768.8,38800.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:21:0,38735,38750,38715,38725,828,38754,38766.8,38800.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:24:0,38725,38730,38710,38730,763,38741,38765.2,38800.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:27:0,38725,38735,38720,38725,475,38730,38762.8,38799.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:30:0,38725,38725,38700,38700,1026,38724,38759.4,38797.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:33:0,38700,38710,38680,38690,1681,38714,38755.4,38795.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:36:0,38690,38700,38675,38700,869,38709,38751,38794.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:39:0,38695,38700,38675,38675,888,38698,38745,38792.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:42:0,38675,38675,38635,38650,2387,38683,38738.2,38790.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:45:0,38655,38680,38645,38670,946,38677,38732.6,38788.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:48:0,38670,38680,38660,38680,537,38675,38727.4,38787.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:51:0,38675,38690,38670,38680,955,38671,38724,38785.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:54:0,38680,38690,38675,38680,465,38672,38721.4,38783.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,18:57:0,38680,38685,38665,38675,370,38677,38720,38781.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:0:0,38670,38685,38650,38680,662,38679,38718,38779.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:3:0,38685,38695,38670,38680,757,38679,38715.4,38777.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:6:0,38675,38705,38670,38705,853,38684,38714.2,38775.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:9:0,38705,38710,38690,38700,658,38688,38712.8,38773.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:12:0,38700,38700,38675,38675,318,38688,38710.4,38770.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:15:0,38675,38690,38670,38685,613,38689,38707.4,38768.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:18:0,38685,38690,38680,38690,311,38691,38704.4,38765.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:21:0,38690,38705,38690,38695,247,38689,38701.4,38762.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:24:0,38695,38705,38685,38705,194,38690,38697.8,38760.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:27:0,38705,38715,38700,38700,696,38695,38694.6,38757.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:30:0,38700,38705,38690,38695,186,38697,38693.2,38755.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:33:0,38695,38710,38690,38710,223,38701,38692,38753.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:36:0,38710,38725,38705,38715,986,38705,38691.6,38751.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:39:0,38715,38720,38695,38700,484,38704,38690.4,38749.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:42:0,38700,38715,38700,38710,275,38706,38689.8,38748
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:45:0,38710,38720,38700,38705,319,38708,38690,38746.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:48:0,38705,38715,38705,38715,236,38709,38691,38744.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:51:0,38710,38720,38710,38710,300,38708,38691.4,38743.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:54:0,38715,38730,38715,38725,381,38713,38693.4,38742.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,19:57:0,38725,38730,38715,38725,271,38716,38696.4,38740.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:0:0,38725,38730,38710,38730,380,38721,38698.8,38739.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:3:0,38730,38735,38725,38730,257,38724,38700.8,38739.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:6:0,38730,38750,38730,38745,1148,38731,38703.4,38738.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:9:0,38745,38750,38735,38745,447,38735,38706,38738.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:12:0,38745,38760,38740,38755,532,38741,38709.2,38737.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:15:0,38755,38770,38750,38765,733,38748,38712.6,38737.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:18:0,38765,38770,38750,38750,526,38752,38715.4,38736.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:21:0,38750,38760,38745,38755,329,38754,38717.4,38735.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:24:0,38755,38770,38755,38760,332,38757,38719.8,38734.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:27:0,38760,38765,38755,38755,292,38757,38723,38734.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:30:0,38760,38765,38745,38755,459,38755,38725.8,38733.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:33:0,38755,38760,38740,38750,334,38755,38728.2,38733.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:36:0,38750,38755,38745,38750,295,38754,38730.4,38733.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:39:0,38745,38755,38740,38755,209,38753,38732.4,38733.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:42:0,38755,38765,38750,38760,277,38754,38734.8,38734.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:45:0,38760,38760,38750,38760,211,38755,38737.4,38733.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:48:0,38760,38780,38755,38775,568,38760,38740,38733.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:51:0,38780,38785,38770,38770,557,38764,38742.2,38733.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/5,20:54:0,38775,38785,38775,38780,411,38769,38745.4,38733.6667
